mean,var,shape,scale
0.017406289781583168,0.00020040090120240482,1.511864079166181,0.011513131386244083
0.017406289781583168,0.0003006013018036072,1.00790955375966,0.017269694206841265
0.017406289781583168,0.0004008017024048096,0.7559322281880878,0.023026257027438456
0.017406289781583168,0.0005010021030060121,0.6047458127272787,0.02878281984803565
0.017406289781583168,0.0006012025036072144,0.5039548607042941,0.03453938266863283
0.017406289781583168,0.0007014029042084169,0.4319613194393312,0.04029594548923002
0.017406289781583168,0.0008016033048096193,0.3779661612453108,0.04605250830982721
0.017406289781583168,0.0009018037054108217,0.3359699257638588,0.0518090711304244
0.017406289781583168,0.0010020041060120242,0.30237293654045244,0.057565633951021586
0.017406289781583168,0.0011022045066132265,0.2748844902579995,0.06332219677161877
0.017406289781583168,0.0012024049072144288,0.2519774513082683,0.06907875959221596
0.017406289781583168,0.0013026053078156314,0.23259457192641023,0.07483532241281315
0.017504077925861724,1e-10,3063927.4403463965,5.71295445687277e-09
0.017504077925861724,0.0001002005006012024,3.0577965399003504,0.0057244089649052185
0.017504077925861724,0.00020040090120240482,1.5288990328700325,0.011448812216855982
0.017504077925861724,0.0003006013018036072,1.0192661914512142,0.017173215468806742
0.017504077925861724,0.0004008017024048096,0.7644497071651235,0.022897618720757504
0.017504077925861724,0.0005010021030060121,0.611559796248925,0.028622021972708273
0.017504077925861724,0.0006012025036072144,0.5096331804945646,0.03434642522465903
0.017504077925861724,0.0007014029042084169,0.4368284508037869,0.040070828476609796
0.017504077925861724,0.0008016033048096193,0.38222490126510633,0.04579523172856056
0.017504077925861724,0.0009018037054108217,0.3397554725005934,0.05151963498051132
0.017504077925861724,0.0010020041060120242,0.30577992864129333,0.05724403823246209
0.017504077925861724,0.0011022045066132265,0.2779817558323191,0.06296844148441284
0.017504077925861724,0.0012024049072144288,0.25481661143952705,0.0686928447363636
0.017504077925861724,0.0013026053078156314,0.2352153351412614,0.07441724798831437
0.017601866070140283,1e-10,3098256.891511557,5.6812158211815675e-09
0.017601866070140283,0.0001002005006012024,3.0920572980394656,0.005692606693058643
0.017601866070140283,0.00020040090120240482,1.546029420487645,0.011385207704901465
0.017601866070140283,0.0003006013018036072,1.030686451762525,0.017077808716744282
0.017601866070140283,0.0004008017024048096,0.7730149031109451,0.022770409728587106
0.017601866070140283,0.0005010021030060121,0.6184119533475048,0.028463010740429933
0.017601866070140283,0.0006012025036072144,0.5153433116000049,0.03415561175227275
0.017601866070140283,0.0007014029042084169,0.4417228490104644,0.03984821276411557
0.017601866070140283,0.0008016033048096193,0.38650749977227117,0.045540813775958394
0.017601866070140283,0.0009018037054108217,0.3435622267819502,0.05123341478780122
0.017601866070140283,0.0010020041060120242,0.3092060075325059,0.05692601579964404
0.017601866070140283,0.0011022045066132265,0.28109637303440677,0.06261861681148687
0.017601866070140283,0.0012024049072144288,0.2576716772296934,0.06831121782332968
0.017601866070140283,0.0013026053078156314,0.23785078050289044,0.0740038188351725
0.01769965421441884,1e-10,3132777.5930999457,5.649827888645194e-09
0.01769965421441884,0.0001002005006012024,3.126508923910858,0.005661155827528829
0.01769965421441884,0.00020040090120240482,1.5632552420190176,0.01132230600522977
0.01769965421441884,0.0003006013018036072,1.0421703346935915,0.016983456182930706
0.01769965421441884,0.0004008017024048096,0.7816278160255521,0.022644606360631647
0.01769965421441884,0.0005010021030060121,0.6253022840230178,0.028305756538332595
0.01769965421441884,0.0006012025036072144,0.5210852540206142,0.03396690671603353
0.01769965421441884,0.0007014029042084169,0.44664451405936345,0.03962805689373447
0.01769965421441884,0.0008016033048096193,0.390813956766805,0.04528920707143541
0.01769965421441884,0.0009018037054108217,0.347390188607929,0.05095035724913635
0.01769965421441884,0.0010020041060120242,0.3126511732140898,0.0566115074268373
0.01769965421441884,0.0011022045066132265,0.2842283418642622,0.062272657604538234
0.01769965421441884,0.0012024049072144288,0.2605426486787672,0.06793380778223916
0.01769965421441884,0.0013026053078156314,0.24050090801129717,0.07359495795994012
0.017797442358697395,1e-10,3167489.545111563,5.618784878442447e-09
0.017797442358697395,0.0001002005006012024,3.161151417514528,0.005630050575903994
0.017797442358697395,0.00020040090120240482,1.5805764974641507,0.01126009553302311
0.017797442358697395,0.0003006013018036072,1.0537178402444143,0.016890140490142223
0.017797442358697395,0.0004008017024048096,0.7902884459089446,0.02252018544726134
0.017797442358697395,0.0005010021030060121,0.6322307882754641,0.02815023040438046
0.017797442358697395,0.0006012025036072144,0.526859007756393,0.03378027536149957
0.017797442358697395,0.0007014029042084169,0.4515934459504842,0.039410320318618686
0.017797442358697395,0.0008016033048096193,0.3951442722487081,0.045040365275737806
0.017797442358697395,0.0009018037054108217,0.3512393579785299,0.05067041023285692
0.017797442358697395,0.0010020041060120242,0.31611542568604534,0.05630045518997604
0.017797442358697395,0.0011022045066132265,0.2873776623218856,0.06193050014709515
0.017797442358697395,0.0012024049072144288,0.2634295257867485,0.06756054510421426
0.017797442358697395,0.0013026053078156314,0.2431657176664817,0.07319059006133338
0.017895230502975954,1e-10,3202392.74754641,5.588081136108872e-09
0.017895230502975954,0.0001002005006012024,3.1959847788504776,0.005599285272382448
0.017895230502975954,0.00020040090120240482,1.5979931868230448,0.011198564956683761
0.017895230502975954,0.0003006013018036072,1.0653289684149938,0.01679784464098507
0.017895230502975954,0.0004008017024048096,0.7989967927611231,0.022397124325286382
0.017895230502975954,0.0005010021030060121,0.6391974661048441,0.027996404009587698
0.017895230502975954,0.0006012025036072144,0.5326645728073415,0.033595683693889
0.017895230502975954,0.0007014029042084169,0.4565696446838267,0.03919496337819032
0.017895230502975954,0.0008016033048096193,0.39949844621798036,0.044794243062491634
0.017895230502975954,0.0009018037054108217,0.35510973489375297,0.05039352274679295
0.017895230502975954,0.0010020041060120242,0.31959876494837247,0.05599280243109426
0.017895230502975954,0.0011022045066132265,0.290544334407277,0.06159208211539557
0.017895230502975954,0.0012024049072144288,0.26633230855363743,0.06719136179969687
0.017895230502975954,0.0013026053078156314,0.24584520946844413,0.07279064148399819
0.017895230502975954,0.0014028057084168337,0.22828483861535884,0.0783899211682995
0.01799301864725451,1e-10,3237487.2004044848,5.557711130103155e-09
0.01799301864725451,0.0001002005006012024,3.231009007918704,0.005568854374332104
0.01799301864725451,0.00020040090120240482,1.6155053100956989,0.01113770319095308
0.01799301864725451,0.0003006013018036072,1.077003719205329,0.016706552007574052
0.01799301864725451,0.0004008017024048096,0.807752856582087,0.02227540082419503
0.01799301864725451,0.0005010021030060121,0.6462023175111572,0.027844249640816006
0.01799301864725451,0.0006012025036072144,0.5385019491734591,0.03341309845743698
0.01799301864725451,0.0007014029042084169,0.46157311025939074,0.03898194727405795
0.01799301864725451,0.0008016033048096193,0.40387647867462173,0.044550796090678926
0.01799301864725451,0.0009018037054108217,0.3590013193535981,0.05011964490729991
0.01799301864725451,0.0010020041060120242,0.3231011910010711,0.05568849372392088
0.01799301864725451,0.0011022045066132265,0.29372835812043624,0.061257342540541854
0.01799301864725451,0.0012024049072144288,0.2692509969794338,0.06682619135716282
0.01799301864725451,0.0013026053078156314,0.24853938341718423,0.0723950401737838
0.01799301864725451,0.0014028057084168337,0.23078657158147867,0.07796388899040477
0.018090806791533066,1e-10,3272772.903685789,5.527669448484874e-09
0.018090806791533066,0.0001002005006012024,3.266224104719209,0.005538752458961568
0.018090806791533066,0.00020040090120240482,1.6331128672821136,0.011077499390253688
0.018090806791533066,0.0003006013018036072,1.0887420926154208,0.016616246321545805
0.018090806791533066,0.0004008017024048096,0.8165566373718366,0.022154993252837926
0.018090806791533066,0.0005010021030060121,0.6532453424944037,0.02769374018413005
0.018090806791533066,0.0006012025036072144,0.5443711368547461,0.03323248711542216
0.018090806791533066,0.0007014029042084169,0.4666038426771766,0.03877123404671429
0.018090806791533066,0.0008016033048096193,0.4082783696186323,0.04430998097800641
0.018090806791533066,0.0009018037054108217,0.36291411135806534,0.04984872790929853
0.018090806791533066,0.0010020041060120242,0.32662270384414127,0.05538747484059065
0.018090806791533066,0.0011022045066132265,0.2969297334613634,0.06092622177188277
0.018090806791533066,0.0012024049072144288,0.27218559106413764,0.06646496870317488
0.018090806791533066,0.0013026053078156314,0.2512482395127022,0.072003715634467
0.018090806791533066,0.0014028057084168337,0.23330193796968127,0.07754246256575913
0.018188594935811625,1e-10,3308249.8573903227,5.4979507956994225e-09
0.018188594935811625,0.0001002005006012024,3.3016300692519933,0.005508974220098611
0.018188594935811625,0.00020040090120240482,1.6508158583822894,0.011017942942246428
0.018188594935811625,0.0003006013018036072,1.1005440886452689,0.016526911664394243
0.018188594935811625,0.0004008017024048096,0.8254081351303721,0.02203588038654206
0.018188594935811625,0.0005010021030060121,0.6603265410545839,0.02754484910868988
0.018188594935811625,0.0006012025036072144,0.5502721358512027,0.03305381783083769
0.018188594935811625,0.0007014029042084169,0.47166184193718425,0.038562786552985506
0.018188594935811625,0.0008016033048096193,0.41270411905001214,0.04407175527513333
0.018188594935811625,0.0009018037054108217,0.3668481109071548,0.04958072399728115
0.018188594935811625,0.0010020041060120242,0.3301633034775831,0.05508969271942896
0.018188594935811625,0.0011022045066132265,0.3001484604300586,0.06059866144157677
0.018188594935811625,0.0012024049072144288,0.27513609080774915,0.06610763016372459
0.018188594935811625,0.0013026053078156314,0.253971777754998,0.0716165988858724
0.018188594935811625,0.0014028057084168337,0.2358309377799666,0.07712556760802022
0.01828638308009018,1e-10,3343918.0615180847,5.468549989466088e-09
0.01828638308009018,0.0001002005006012024,3.3372269015170546,0.005479514465072021
0.01828638308009018,0.00020040090120240482,1.6686142833962252,0.010959023461594053
0.01828638308009018,0.0003006013018036072,1.112409707294873,0.016438532458116082
0.01828638308009018,0.0004008017024048096,0.8343073498576931,0.021918041454638115
0.01828638308009018,0.0005010021030060121,0.6674459131916971,0.02739755045116015
0.01828638308009018,0.0006012025036072144,0.5562049461628286,0.032877059447682176
0.01828638308009018,0.0007014029042084169,0.47674710803941345,0.038356568444204216
0.01828638308009018,0.0008016033048096193,0.4171537269687611,0.04383607744072625
0.01828638308009018,0.0009018037054108217,0.3708033180008663,0.04931558643724828
0.01828638308009018,0.0010020041060120242,0.33372298990139637,0.05479509543377031
0.01828638308009018,0.0011022045066132265,0.3033845390265217,0.06027460443029234
0.01828638308009018,0.0012024049072144288,0.2781024962102681,0.06575411342681436
0.01828638308009018,0.0013026053078156314,0.2567099981440715,0.0712336224233364
0.01828638308009018,0.0014028057084168337,0.2383735710123346,0.07671313141985843
0.018384171224368737,1e-10,3379777.516069075,5.439461957765449e-09
0.018384171224368737,0.0001002005006012024,3.373014601514394,0.0054503681116929445
0.018384171224368737,0.00020040090120240482,1.6865081423239217,0.010900730783923932
0.018384171224368737,0.0003006013018036072,1.1243389485642334,0.016351093456154916
0.018384171224368737,0.0004008017024048096,0.8432542815537996,0.021801456128385906
0.018384171224368737,0.0005010021030060121,0.6746034589057438,0.027251818800616896
0.018384171224368737,0.0006012025036072144,0.5621695677896239,0.03270218147284788
0.018384171224368737,0.0007014029042084169,0.4818596409838643,0.03815254414507887
0.018384171224368737,0.0008016033048096193,0.4216271933748791,0.043602906817309856
0.018384171224368737,0.0009018037054108217,0.37477973263919984,0.04905326948954085
0.018384171224368737,0.0010020041060120242,0.33730176311558124,0.054503632161771835
0.018384171224368737,0.0011022045066132265,0.30663796925075265,0.059953994834002815
0.018384171224368737,0.0012024049072144288,0.28108480727169455,0.0654043575062338
0.018384171224368737,0.0013026053078156314,0.2594629006799229,0.0708547201784648
0.018384171224368737,0.0014028057084168337,0.2409298376667853,0.07630508285069577
0.018481959368647296,1e-10,3415828.221043295,5.41068173592241e-09
0.018481959368647296,0.0001002005006012024,3.4089931692440123,0.005421530185332083
0.018481959368647296,0.00020040090120240482,1.704497435165379,0.010843054959982432
0.018481959368647296,0.0003006013018036072,1.1363318124533504,0.016264579734632776
0.018481959368647296,0.0004008017024048096,0.852248930218692,0.021686104509283124
0.018481959368647296,0.0005010021030060121,0.6817991781967241,0.027107629283933475
0.018481959368647296,0.0006012025036072144,0.5681660007315887,0.032529154058583816
0.018481959368647296,0.0007014029042084169,0.486999440770537,0.03795067883323417
0.018481959368647296,0.0008016033048096193,0.42612451826836645,0.04337220360788452
0.018481959368647296,0.0009018037054108217,0.37877735482215563,0.048793728382534866
0.018481959368647296,0.0010020041060120242,0.3408996231201377,0.054215253157185214
0.018481959368647296,0.0011022045066132265,0.3099087511027516,0.059636777931835555
0.018481959368647296,0.0012024049072144288,0.2840830239920286,0.0650583027064859
0.018481959368647296,0.0013026053078156314,0.26223048536255206,0.07047982748113625
0.018481959368647296,0.0014028057084168337,0.2434997377433188,0.07590135225578659
0.01857974751292585,1e-10,3452070.1764407437,5.382204463781352e-09
0.01857974751292585,0.0001002005006012024,3.4451626047059083,0.0053929958160891765
0.01857974751292585,0.00020040090120240482,1.7225821619205968,0.01078598624997389
0.01857974751292585,0.0003006013018036072,1.1483882989622234,0.0161789766838586
0.01857974751292585,0.0004008017024048096,0.86129129585237,0.021571967117743316
0.01857974751292585,0.0005010021030060121,0.6890330710646375,0.026964957551628033
0.01857974751292585,0.0006012025036072144,0.5741942449887228,0.03235794798551274
0.01857974751292585,0.0007014029042084169,0.4921665073994313,0.03775093841939746
0.01857974751292585,0.0008016033048096193,0.4306457016492229,0.04314392885328217
0.01857974751292585,0.0009018037054108217,0.38279618454973346,0.048536919287166885
0.01857974751292585,0.0010020041060120242,0.3445165699150657,0.0539299097210516
0.01857974751292585,0.0011022045066132265,0.31319688458251843,0.059322900154936305
0.01857974751292585,0.0012024049072144288,0.28709714637127015,0.06471589058882102
0.01857974751292585,0.0013026053078156314,0.265012752191959,0.07010888102270574
0.01857974751292585,0.0014028057084168337,0.24608327124193496,0.07550187145659044
0.01867753565720441,1e-10,3488503.3822614215,5.354025382970017e-09
0.01867753565720441,0.0001002005006012024,3.4815229079000827,0.005364760236051401
0.01867753565720441,0.00020040090120240482,1.740762322589575,0.010729515118077421
0.01867753565720441,0.0003006013018036072,1.160508408090853,0.016094270000103435
0.01867753565720441,0.0004008017024048096,0.8703813784548337,0.021459024882129456
0.01867753565720441,0.0005010021030060121,0.6963051375094845,0.02682377976415548
0.01867753565720441,0.0006012025036072144,0.5802543005610264,0.032188534646181495
0.01867753565720441,0.0007014029042084169,0.4973608408705473,0.037553289528207516
0.01867753565720441,0.0008016033048096193,0.4351907435174486,0.04291804441023354
0.01867753565720441,0.0009018037054108217,0.3868362218219335,0.04828279929225955
0.01867753565720441,0.0010020041060120242,0.34815260350036525,0.05364755417428557
0.01867753565720441,0.0011022045066132265,0.3165023696900533,0.059012309056311586
0.01867753565720441,0.0012024049072144288,0.29012717440941926,0.0643770639383376
0.01867753565720441,0.0013026053078156314,0.2678097011681438,0.06974181882036364
0.01867753565720441,0.0014028057084168337,0.24868043816263385,0.07510657370238964
0.018775323801482967,1e-10,3525127.8385053277,5.3261398342489045e-09
0.018775323801482967,0.0001002005006012024,3.518074078826535,0.005336818776637454
0.018775323801482967,0.00020040090120240482,1.7590379171723136,0.010673632227135075
0.018775323801482967,0.0003006013018036072,1.1726921398392383,0.01601044567763269
0.018775323801482967,0.0004008017024048096,0.8795191780260828,0.021347259128130312
0.018775323801482967,0.0005010021030060121,0.7036153775312648,0.026684072578627937
0.018775323801482967,0.0006012025036072144,0.5863461674484993,0.032020886029125555
0.018775323801482967,0.0007014029042084169,0.502582441183885,0.037357699479623176
0.018775323801482967,0.0008016033048096193,0.43975964387304334,0.0426945129301208
0.018775323801482967,0.0009018037054108217,0.3908974666387555,0.04803132638061842
0.018775323801482967,0.0010020041060120242,0.3518077238760363,0.05336813983111604
0.018775323801482967,0.0011022045066132265,0.319825206425356,0.05870495328161365
0.018775323801482967,0.0012024049072144288,0.29317310810647584,0.06404176673211127
0.018775323801482967,0.0013026053078156314,0.2706213322911063,0.0693785801826089
0.018775323801482967,0.0014028057084168337,0.2512912385054154,0.07471539363310652
0.018873111945761523,1e-10,3561943.5451724627,5.29854325494306e-09
0.018873111945761523,0.0001002005006012024,3.5548161174852653,0.00530916686602419
0.018873111945761523,0.00020040090120240482,1.777408945668813,0.010618328433505126
0.018873111945761523,0.0003006013018036072,1.18493949420738,0.015927490000986057
0.018873111945761523,0.0004008017024048096,0.8887046945661176,0.021236651568466994
0.018873111945761523,0.0005010021030060121,0.7109637911299783,0.026545813135947935
0.018873111945761523,0.0006012025036072144,0.5924698456511417,0.031854974703428865
0.018873111945761523,0.0007014029042084169,0.5078313083394443,0.0371641362709098
0.018873111945761523,0.0008016033048096193,0.4443524027160073,0.04247329783839074
0.018873111945761523,0.0009018037054108217,0.3949799190001997,0.047782459405871676
0.018873111945761523,0.0010020041060120242,0.3554819310420789,0.05309162097335261
0.018873111945761523,0.0011022045066132265,0.3231653947884266,0.05840078254083354
0.018873111945761523,0.0012024049072144288,0.29623494746243995,0.06370994410831447
0.018873111945761523,0.0013026053078156314,0.2734476455608466,0.06901910567579542
0.018873111945761523,0.0014028057084168337,0.2539156722702797,0.07432826724327635
0.018970900090040082,1e-10,3598950.5022628275,5.2712311764533e-09
0.018970900090040082,0.0001002005006012024,3.5917490238762744,0.0052818000266528576
0.018970900090040082,0.00020040090120240482,1.795875408079073,0.01056359478207454
0.018970900090040082,0.0003006013018036072,1.1972504711952783,0.01584538953749622
0.018970900090040082,0.0004008017024048096,0.8979379280749383,0.021127184292917902
0.018970900090040082,0.0005010021030060121,0.7183503783056255,0.026408979048339585
0.018970900090040082,0.0006012025036072144,0.5986253351689536,0.031690773803761264
0.018970900090040082,0.0007014029042084169,0.5131074423372255,0.03697256855918295
0.018970900090040082,0.0008016033048096193,0.4489690200463405,0.04225436331460463
0.018970900090040082,0.0009018037054108217,0.39908357890626606,0.04753615807002631
0.018970900090040082,0.0010020041060120242,0.35917522499849314,0.052817952825447996
0.018970900090040082,0.0011022045066132265,0.32652293477926525,0.05809974758086967
0.018970900090040082,0.0012024049072144288,0.2993126924773116,0.06338154233629135
0.018970900090040082,0.0013026053078156314,0.27628864097736483,0.06866333709171303
0.018970900090040082,0.0014028057084168337,0.25655373945722676,0.07394513184713472
0.019068688234318638,1e-10,3636148.7097764206,5.244199221844019e-09
0.019068688234318638,0.0001002005006012024,3.628872797999561,0.005254713872812068
0.019068688234318638,0.00020040090120240482,1.8144373044030935,0.010509422501424915
0.019068688234318638,0.0003006013018036072,1.2096250708029326,0.01576413113003776
0.019068688234318638,0.0004008017024048096,0.9072188785525446,0.021018839758650605
0.019068688234318638,0.0005010021030060121,0.725775139058206,0.026273548387263458
0.019068688234318638,0.0006012025036072144,0.6048126360019348,0.0315282570158763
0.019068688234318638,0.0007014029042084169,0.5184108431772283,0.03678296564448914
0.019068688234318638,0.0008016033048096193,0.4536094958640428,0.042037674273101996
0.019068688234318638,0.0009018037054108217,0.40320844635695446,0.04729238290171484
0.019068688234318638,0.0010020041060120242,0.3628876057452789,0.05254709153032769
0.019068688234318638,0.0011022045066132265,0.32989782639787174,0.057801800158940535
0.019068688234318638,0.0012024049072144288,0.30240634315109083,0.06305650878755338
0.019068688234318638,0.0013026053078156314,0.27914431854066074,0.06831121741616623
0.019068688234318638,0.0014028057084168337,0.2592054400662565,0.07356592604477907
0.019166476378597197,1e-10,3673538.167713243,5.217443103504821e-09
0.019166476378597197,0.0001002005006012024,3.6661874398551264,0.0052279041082947415
0.019166476378597197,0.00020040090120240482,1.8330946346408747,0.01045580299914638
0.019166476378597197,0.0003006013018036072,1.2220632930303434,0.015683701889998014
0.019166476378597197,0.0004008017024048096,0.9165475459989365,0.020911600780849655
0.019166476378597197,0.0005010021030060121,0.7332380733877198,0.0261394996717013
0.019166476378597197,0.0006012025036072144,0.6110317481500854,0.03136739856255293
0.019166476378597197,0.0007014029042084169,0.5237415108594529,0.03659529745340457
0.019166476378597197,0.0008016033048096193,0.4582738301691144,0.04182319634425621
0.019166476378597197,0.0009018037054108217,0.407354521352265,0.04705109523510785
0.019166476378597197,0.0010020041060120242,0.36661907328243626,0.05227899412595949
0.019166476378597197,0.0011022045066132265,0.33329006964424623,0.057506893016811125
0.019166476378597197,0.0012024049072144288,0.30551589948377755,0.06273479190766276
0.019166476378597197,0.0013026053078156314,0.28201467825073456,0.0679626907985144
0.019166476378597197,0.0014028057084168337,0.261870774097369,0.07319058968936604
0.019264264522875753,1e-10,3711118.8760732934,5.190958620883394e-09
0.019264264522875753,0.0001002005006012024,3.7036929494429693,0.005201366524126432
0.019264264522875753,0.00020040090120240482,1.8518473987924162,0.010402727857294245
0.019264264522875753,0.0003006013018036072,1.2345651378775102,0.015604089190462054
0.019264264522875753,0.0004008017024048096,0.925923930414114,0.02080545052362987
0.019264264522875753,0.0005010021030060121,0.740739181294167,0.026006811856797683
0.019264264522875753,0.0006012025036072144,0.6172826716134054,0.03120817318996549
0.019264264522875753,0.0007014029042084169,0.529099445383899,0.03640953452313331
0.019264264522875753,0.0008016033048096193,0.46296202296155503,0.041610895856301115
0.019264264522875753,0.0009018037054108217,0.41152180389219767,0.04681225718946893
0.019264264522875753,0.0010020041060120242,0.37036962760996506,0.052013618522636744
0.019264264522875753,0.0011022045066132265,0.33669966451838856,0.05721497985580455
0.019264264522875753,0.0012024049072144288,0.30864136147537174,0.06241634118897236
0.019264264522875753,0.0013026053078156314,0.2848997201075861,0.06761770252214018
0.019264264522875753,0.0014028057084168337,0.2645497415505641,0.07281906385530798
0.01936205266715431,1e-10,3748890.8348565726,5.164741658287063e-09
0.01936205266715431,0.0001002005006012024,3.7413893267630907,0.00517509699636248
0.01936205266715431,0.00020040090120240482,1.8706955968577181,0.010350188827983301
0.01936205266715431,0.0003006013018036072,1.2471306053444333,0.01552528065960412
0.01936205266715431,0.0004008017024048096,0.9353480317980771,0.020700372491224944
0.01936205266715431,0.0005010021030060121,0.7482784627775476,0.025875464322845772
0.01936205266715431,0.0006012025036072144,0.6235654063918948,0.03105055615446659
0.01936205266715431,0.0007014029042084169,0.5344846467505667,0.03622564798608741
0.01936205266715431,0.0008016033048096193,0.4676740742413648,0.04140073981770823
0.01936205266715431,0.0009018037054108217,0.41571029397675235,0.046575831649329054
0.01936205266715431,0.0010020041060120242,0.37413926872786546,0.05175092348094988
0.01936205266715431,0.0011022045066132265,0.34012661102029884,0.056926015312570695
0.01936205266715431,0.0012024049072144288,0.31178272912587346,0.062101107144191516
0.01936205266715431,0.0013026053078156314,0.2877994441112154,0.06727619897581234
0.01936205266715431,0.0014028057084168337,0.267242342425842,0.07245129080743316
0.01936205266715431,0.0015030061090180362,0.24942618744948733,0.07762638263905398
0.019459840811432868,1e-10,3786854.044063082,5.138788182750648e-09
0.019459840811432868,0.0001002005006012024,3.779276571815491,0.005149091483951581
0.019459840811432868,0.00020040090120240482,1.8896392288367811,0.01029817782911498
0.019459840811432868,0.0003006013018036072,1.2597596954311128,0.015447264174278375
0.019459840811432868,0.0004008017024048096,0.9448198501508261,0.020596350519441774
0.019459840811432868,0.0005010021030060121,0.7558559178378618,0.02574543686460518
0.019459840811432868,0.0006012025036072144,0.6298799524855538,0.03089452320976857
0.019459840811432868,0.0007014029042084169,0.5398971149594564,0.03604360955493197
0.019459840811432868,0.0008016033048096193,0.47240998400854395,0.041192695900095375
0.019459840811432868,0.0009018037054108217,0.4199199916059293,0.04634178224525877
0.019459840811432868,0.0010020041060120242,0.37792799663613746,0.05149086859042217
0.019459840811432868,0.0011022045066132265,0.3435709091499771,0.05663995493558557
0.019459840811432868,0.0012024049072144288,0.3149400024352828,0.06178904128074896
0.019459840811432868,0.0013026053078156314,0.29071385026162255,0.06693812762591236
0.019459840811432868,0.0014028057084168337,0.2699485767232026,0.07208721397107576
0.019459840811432868,0.0015030061090180362,0.2519520061390276,0.07723630031623917
0.019557628955711424,1e-10,3825008.503692819,5.113094241968271e-09
0.019557628955711424,0.0001002005006012024,3.8173546846001676,0.005123346026663462
0.019557628955711424,0.00020040090120240482,1.9086782947296042,0.010246686940232683
0.019557628955711424,0.0003006013018036072,1.2724524081375483,0.015370027853801902
0.019557628955711424,0.0004008017024048096,0.9543393854723605,0.020493368767371123
0.019557628955711424,0.0005010021030060121,0.763471546475109,0.025616709680940347
0.019557628955711424,0.0006012025036072144,0.636226309894382,0.030740050594509565
0.019557628955711424,0.0007014029042084169,0.5453368500105675,0.03586339150807879
0.019557628955711424,0.0008016033048096193,0.47716975226309205,0.040986732421648006
0.019557628955711424,0.0009018037054108217,0.4241508967797282,0.04611007333521723
0.019557628955711424,0.0010020041060120242,0.38173581133478096,0.051233414248786455
0.019557628955711424,0.0011022045066132265,0.34703255890742324,0.05635675516235567
0.019557628955711424,0.0012024049072144288,0.31811318140359957,0.06148009607592488
0.019557628955711424,0.0013026053078156314,0.29364293855880746,0.06660343698949411
0.019557628955711424,0.0014028057084168337,0.2726684444426459,0.07172677790306332
0.019557628955711424,0.0015030061090180362,0.2544905493559054,0.07685011881663256
0.01965541709998998,1e-10,3863354.2137457845,5.0876559622869046e-09
0.01965541709998998,0.0001002005006012024,3.8556236651171227,0.0050978567430784
0.01965541709998998,0.00020040090120240482,1.9278127945361876,0.010195708398500838
0.01965541709998998,0.0003006013018036072,1.28520874346374,0.015293560053923273
0.01965541709998998,0.0004008017024048096,0.9639066377626805,0.020391411709345712
0.01965541709998998,0.0005010021030060121,0.7711253486892896,0.025489263364768155
0.01965541709998998,0.0006012025036072144,0.6426044786183795,0.030587115020190587
0.01965541709998998,0.0007014029042084169,0.5508038519039004,0.03568496667561303
0.01965541709998998,0.0008016033048096193,0.48195337900500934,0.04078281833103547
0.01965541709998998,0.0009018037054108217,0.4284030094981493,0.04588066998645791
0.01965541709998998,0.0010020041060120242,0.38556271282379595,0.050978521641880346
0.01965541709998998,0.0011022045066132265,0.3505115602926373,0.05607637329730278
0.01965541709998998,0.0012024049072144288,0.32130226603082385,0.06117422495272521
0.01965541709998998,0.0013026053078156314,0.2965867090027701,0.06627207660814766
0.01965541709998998,0.0014028057084168337,0.27540194558417186,0.0713699282635701
0.01965541709998998,0.0015030061090180362,0.2570418171001209,0.07646777991899253
0.01975320524426854,1e-10,3901891.174221981,5.062469546759524e-09
0.01975320524426854,0.0001002005006012024,3.8940835133663576,0.005072619828636465
0.01975320524426854,0.00020040090120240482,1.9470427282565324,0.010145234594803385
0.01975320524426854,0.0003006013018036072,1.2980287014096885,0.0152178493609703
0.01975320524426854,0.0004008017024048096,0.9735216070217865,0.020290464127137222
0.01975320524426854,0.0005010021030060121,0.778817324480404,0.025363078893304143
0.01975320524426854,0.0006012025036072144,0.6490144586575468,0.030435693659471057
0.01975320524426854,0.0007014029042084169,0.5562981206394552,0.03550830842563798
0.01975320524426854,0.0008016033048096193,0.486760864234296,0.040580923191804896
0.01975320524426854,0.0009018037054108217,0.4326763297611926,0.04565353795797182
0.01975320524426854,0.0010020041060120242,0.3894087011031827,0.05072615272413874
0.01975320524426854,0.0011022045066132265,0.3540079133056194,0.055798767490305656
0.01975320524426854,0.0012024049072144288,0.32450725631695576,0.06087138225647257
0.01975320524426854,0.0013026053078156314,0.29954516159351074,0.06594399702263949
0.01975320524426854,0.0014028057084168337,0.27814908014778067,0.0710166117888064
0.01975320524426854,0.0015030061090180362,0.2596058093716742,0.07608922655497333
0.019850993388547095,1e-10,3940619.3851214047,5.037531273255795e-09
0.019850993388547095,0.0001002005006012024,3.9327342293478695,0.005047631553744431
0.019850993388547095,0.00020040090120240482,1.966368095890637,0.01009525806995759
0.019850993388547095,0.0003006013018036072,1.310912281975393,0.015142884586170746
0.019850993388547095,0.0004008017024048096,0.9831842932496779,0.020190511102383905
0.019850993388547095,0.0005010021030060121,0.7865474738484515,0.025238137618597067
0.019850993388547095,0.0006012025036072144,0.6554562500118832,0.030285764134810222
0.019850993388547095,0.0007014029042084169,0.5618196562172314,0.03533339065102338
